user_id,pages_viewed,paid_clicks,organic_clicks,revenue,device,ctr_paid,ctr_organic,group
801,81,5,8,26.11,desktop,0.06172839506172839,0.09876543209876543,control
802,586,58,80,243.92,mobile,0.09897610921501707,0.13651877133105803,control
804,161,15,29,88.06,mobile,0.09316770186335403,0.18012422360248448,control
805,370,55,135,592.27,mobile,0.14864864864864866,0.36486486486486486,control
806,386,78,104,524.19,mobile,0.20207253886010362,0.2694300518134715,control
807,274,37,143,510.56,mobile,0.13503649635036497,0.5218978102189781,control
809,95,22,26,31.04,desktop,0.23157894736842105,0.2736842105263158,control
813,25,9,10,36.41,mobile,0.36,0.4,control
815,192,48,26,255.98,mobile,0.25,0.13541666666666666,control
818,59,19,24,37.24,desktop,0.3220338983050847,0.4067796610169492,control
819,116,37,11,80.86,mobile,0.31896551724137934,0.09482758620689655,control
821,35,9,14,56.45,desktop,0.2571428571428571,0.4,control
822,172,35,31,247.83,mobile,0.20348837209302326,0.18023255813953487,control
823,348,85,93,233.68,mobile,0.2442528735632184,0.2672413793103448,control
824,415,66,110,417.3,mobile,0.15903614457831325,0.26506024096385544,control
826,152,51,35,131.18,mobile,0.3355263157894737,0.23026315789473684,control
827,109,35,13,70.46000000000001,mobile,0.3211009174311927,0.11926605504587157,control
828,225,19,32,83.58,mobile,0.08444444444444445,0.14222222222222222,control
831,411,66,50,385.17,mobile,0.16058394160583941,0.12165450121654502,control
833,21,7,5,8.780000000000001,desktop,0.3333333333333333,0.23809523809523808,control
835,316,64,97,205.57,mobile,0.20253164556962025,0.3069620253164557,control
837,30,14,13,24.29,mobile,0.4666666666666667,0.43333333333333335,control
840,172,13,51,55.5,desktop,0.0755813953488372,0.29651162790697677,control
842,61,14,54,22.82,desktop,0.22950819672131148,0.8852459016393442,control
843,229,58,81,462.34999999999997,mobile,0.25327510917030566,0.3537117903930131,control
844,67,17,3,33.24,desktop,0.2537313432835821,0.04477611940298507,control
846,10,3,4,6.9399999999999995,desktop,0.3,0.4,control
848,303,35,75,193.05,mobile,0.11551155115511551,0.24752475247524752,control
853,230,21,80,376.90000000000003,mobile,0.09130434782608696,0.34782608695652173,control
854,246,77,107,140.12,mobile,0.3130081300813008,0.4349593495934959,control
855,57,8,16,36.32,desktop,0.14035087719298245,0.2807017543859649,control
856,87,31,28,147.25,desktop,0.3563218390804598,0.3218390804597701,control
857,202,73,33,173.82,mobile,0.3613861386138614,0.16336633663366337,control
860,211,46,149,264.21,mobile,0.21800947867298578,0.7061611374407583,control
864,155,41,19,263.8,mobile,0.2645161290322581,0.12258064516129032,control
871,143,46,80,128.75,mobile,0.32167832167832167,0.5594405594405595,control
874,55,29,10,177.81,desktop,0.5272727272727272,0.18181818181818182,control
877,198,5,39,165.37,mobile,0.025252525252525252,0.19696969696969696,control
879,37,4,23,23.72,mobile,0.10810810810810811,0.6216216216216216,control
880,135,25,76,153.81,mobile,0.18518518518518517,0.562962962962963,control
881,265,80,83,248.04,mobile,0.3018867924528302,0.3132075471698113,control
882,70,25,33,64.12,desktop,0.35714285714285715,0.4714285714285714,control
884,171,52,54,186.54,mobile,0.30409356725146197,0.3157894736842105,control
885,23,6,26,68.94,desktop,0.2608695652173913,1.1304347826086956,control
889,157,22,46,365.33000000000004,mobile,0.14012738853503184,0.2929936305732484,control
894,62,23,39,56.04,mobile,0.3709677419354839,0.6290322580645161,control
895,316,67,62,217.14,mobile,0.2120253164556962,0.1962025316455696,control
899,2,0,3,3.39,desktop,0.0,1.5,control
900,332,79,127,179.79,mobile,0.23795180722891565,0.3825301204819277,control
901,89,10,93,72.19,desktop,0.11235955056179775,1.0449438202247192,control
903,327,66,68,168.7,mobile,0.2018348623853211,0.20795107033639143,control
904,193,16,53,125.07,mobile,0.08290155440414508,0.27461139896373055,control
906,235,77,92,374.12,mobile,0.3276595744680851,0.39148936170212767,control
907,239,107,43,231.91,mobile,0.4476987447698745,0.1799163179916318,control
909,10,3,8,10.91,mobile,0.3,0.8,control
910,229,65,76,175.48,mobile,0.2838427947598253,0.3318777292576419,control
911,333,41,47,339.86,mobile,0.12312312312312312,0.14114114114114115,control
913,164,37,75,96.32,mobile,0.22560975609756098,0.4573170731707317,control
919,59,6,69,66.68,desktop,0.1016949152542373,1.1694915254237288,control
922,357,23,71,319.65,mobile,0.06442577030812324,0.19887955182072828,control
929,280,57,35,197.05,mobile,0.20357142857142857,0.125,control
930,107,24,13,97.23,desktop,0.22429906542056074,0.12149532710280374,control
931,120,27,42,112.33,mobile,0.225,0.35,control
933,43,10,10,27.07,mobile,0.23255813953488372,0.23255813953488372,control
934,14,1,4,7.25,desktop,0.07142857142857142,0.2857142857142857,control
935,221,71,83,283.77,mobile,0.3212669683257919,0.3755656108597285,control
936,25,10,13,9.41,desktop,0.4,0.52,control
937,485,81,90,357.29,mobile,0.1670103092783505,0.18556701030927836,control
939,298,26,86,141.98,mobile,0.087248322147651,0.28859060402684567,control
940,274,74,62,581.97,mobile,0.27007299270072993,0.22627737226277372,control
941,55,17,21,47.5,mobile,0.3090909090909091,0.38181818181818183,control
942,52,27,9,47.269999999999996,mobile,0.5192307692307693,0.17307692307692307,control
943,230,62,26,111.51,mobile,0.26956521739130435,0.11304347826086956,control
944,70,9,30,60.14,mobile,0.12857142857142856,0.42857142857142855,control
945,107,6,19,36.06,desktop,0.056074766355140186,0.17757009345794392,control
947,205,37,88,136.18,mobile,0.18048780487804877,0.4292682926829268,control
948,290,28,32,153.0,mobile,0.09655172413793103,0.1103448275862069,control
949,332,98,164,827.22,mobile,0.29518072289156627,0.4939759036144578,control
954,202,88,108,147.91,mobile,0.43564356435643564,0.5346534653465347,control
955,519,83,90,265.91,mobile,0.1599229287090559,0.17341040462427745,control
957,66,18,16,21.25,desktop,0.2727272727272727,0.24242424242424243,control
960,99,13,21,37.7,desktop,0.13131313131313133,0.21212121212121213,control
961,96,12,63,93.53,mobile,0.125,0.65625,control
962,151,23,42,89.89,mobile,0.152317880794702,0.2781456953642384,control
964,207,48,51,118.85,mobile,0.2318840579710145,0.2463768115942029,control
966,316,33,74,217.1,mobile,0.10443037974683544,0.23417721518987342,control
967,112,21,20,48.77,mobile,0.1875,0.17857142857142858,control
968,60,15,13,40.54,mobile,0.25,0.21666666666666667,control
969,160,114,111,195.41,mobile,0.7125,0.69375,control
971,272,59,111,483.42,mobile,0.21691176470588236,0.40808823529411764,control
973,116,20,65,97.03,mobile,0.1724137931034483,0.5603448275862069,control
974,79,24,24,41.43,desktop,0.3037974683544304,0.3037974683544304,control
975,369,56,104,239.45,mobile,0.15176151761517614,0.28184281842818426,control
976,77,24,11,58.45,mobile,0.3116883116883117,0.14285714285714285,control
977,54,22,27,89.91,desktop,0.4074074074074074,0.5,control
978,198,118,30,166.57,mobile,0.5959595959595959,0.15151515151515152,control
979,365,81,114,338.65,mobile,0.2219178082191781,0.31232876712328766,control
980,277,55,45,240.82,mobile,0.19855595667870035,0.1624548736462094,control
983,24,3,15,16.61,desktop,0.125,0.625,control
986,31,9,13,217.23,mobile,0.2903225806451613,0.41935483870967744,control
988,170,23,41,99.5,mobile,0.13529411764705881,0.2411764705882353,control
989,76,14,14,54.349999999999994,mobile,0.18421052631578946,0.18421052631578946,control
991,95,20,12,67.15,mobile,0.21052631578947367,0.12631578947368421,control
992,203,59,52,131.33,mobile,0.29064039408866993,0.2561576354679803,control
993,131,16,42,102.26,mobile,0.12213740458015267,0.32061068702290074,control
994,250,88,78,712.64,mobile,0.352,0.312,control
996,246,46,78,204.87,mobile,0.18699186991869918,0.3170731707317073,control
997,36,2,12,8.9,desktop,0.05555555555555555,0.3333333333333333,control
998,299,36,62,205.08,mobile,0.12040133779264214,0.20735785953177258,control
1000,176,25,32,65.05,desktop,0.14204545454545456,0.18181818181818182,control
1001,145,33,68,100.46000000000001,mobile,0.22758620689655173,0.4689655172413793,control
1002,152,16,43,156.96,mobile,0.10526315789473684,0.28289473684210525,control
1004,247,155,51,133.63,mobile,0.6275303643724697,0.20647773279352227,control
1006,155,34,39,309.7,mobile,0.21935483870967742,0.25161290322580643,control
1008,79,18,28,211.32,mobile,0.22784810126582278,0.35443037974683544,control
1009,329,95,32,373.01,mobile,0.2887537993920973,0.0972644376899696,control
1010,76,17,28,219.04,mobile,0.2236842105263158,0.3684210526315789,control
1011,307,27,36,120.28,mobile,0.08794788273615635,0.11726384364820847,control
1012,205,51,65,168.73,mobile,0.24878048780487805,0.3170731707317073,control
1013,119,14,48,75.32,desktop,0.11764705882352941,0.40336134453781514,control
1015,267,108,74,676.22,mobile,0.4044943820224719,0.27715355805243447,control
1017,16,1,5,11.01,mobile,0.0625,0.3125,control
1018,244,59,61,246.06,mobile,0.24180327868852458,0.25,control
1019,112,44,11,35.44,desktop,0.39285714285714285,0.09821428571428571,control
1021,29,5,10,36.81,mobile,0.1724137931034483,0.3448275862068966,control
1023,399,59,85,187.96,mobile,0.14786967418546365,0.21303258145363407,control
1024,73,71,43,88.16,mobile,0.9726027397260274,0.589041095890411,control
1026,127,25,39,118.53999999999999,mobile,0.1968503937007874,0.30708661417322836,control
1029,79,10,21,59.81,mobile,0.12658227848101267,0.26582278481012656,control
1030,75,10,17,42.87,desktop,0.13333333333333333,0.22666666666666666,control
1031,81,29,37,76.58,mobile,0.35802469135802467,0.4567901234567901,control
1035,88,15,14,57.879999999999995,mobile,0.17045454545454544,0.1590909090909091,control
1036,357,95,95,210.17,mobile,0.2661064425770308,0.2661064425770308,control
1038,210,19,39,76.74,desktop,0.09047619047619047,0.18571428571428572,control
1039,91,12,38,64.45,mobile,0.13186813186813187,0.4175824175824176,control
1040,216,68,140,286.38,mobile,0.3148148148148148,0.6481481481481481,control
1042,109,11,17,326.90999999999997,mobile,0.10091743119266056,0.1559633027522936,control
1043,174,13,79,115.32,mobile,0.07471264367816093,0.4540229885057471,control
1044,146,80,47,145.75,mobile,0.547945205479452,0.3219178082191781,control
1045,192,33,61,134.29,mobile,0.171875,0.3177083333333333,control
1046,163,76,75,153.51,mobile,0.4662576687116564,0.4601226993865031,control
1049,9,3,1,2.85,desktop,0.3333333333333333,0.1111111111111111,control
1051,283,43,78,149.1,mobile,0.1519434628975265,0.2756183745583039,control
1052,98,14,56,72.78,mobile,0.14285714285714285,0.5714285714285714,control
1055,92,6,28,61.89,mobile,0.06521739130434782,0.30434782608695654,control
1057,241,37,51,169.06,mobile,0.15352697095435686,0.21161825726141079,control
1060,129,17,15,228.14999999999998,mobile,0.13178294573643412,0.11627906976744186,control
1061,90,44,21,339.53999999999996,mobile,0.4888888888888889,0.23333333333333334,control
1063,240,69,98,233.68,mobile,0.2875,0.4083333333333333,control
1065,97,29,12,91.52,mobile,0.29896907216494845,0.12371134020618557,control
1067,27,2,9,11.89,desktop,0.07407407407407407,0.3333333333333333,control
1068,89,18,45,65.93,mobile,0.20224719101123595,0.5056179775280899,control
1069,190,23,38,138.15,mobile,0.12105263157894737,0.2,control
1070,55,21,60,246.26000000000002,mobile,0.38181818181818183,1.0909090909090908,control
1071,51,2,10,39.93,mobile,0.0392156862745098,0.19607843137254902,control
1072,120,9,32,92.72,desktop,0.075,0.26666666666666666,control
1076,392,107,103,230.15,mobile,0.2729591836734694,0.2627551020408163,control
1077,374,103,168,528.28,mobile,0.27540106951871657,0.44919786096256686,control
1081,74,5,21,83.56,desktop,0.06756756756756757,0.28378378378378377,control
1082,273,33,87,1106.01,mobile,0.12087912087912088,0.31868131868131866,control
1083,320,21,117,214.24,mobile,0.065625,0.365625,control
1084,216,39,16,95.61,mobile,0.18055555555555555,0.07407407407407407,control
1086,212,31,62,380.42,mobile,0.14622641509433962,0.29245283018867924,control
1089,43,9,27,33.89,mobile,0.20930232558139536,0.627906976744186,control
1092,194,36,76,131.29,mobile,0.18556701030927836,0.3917525773195876,control
1093,284,38,59,277.67,mobile,0.13380281690140844,0.20774647887323944,control
1095,62,13,16,40.4,desktop,0.20967741935483872,0.25806451612903225,control
1097,16,2,5,4.56,desktop,0.125,0.3125,control
1098,148,31,75,105.97,mobile,0.20945945945945946,0.5067567567567568,control
1100,17,7,9,9.89,desktop,0.4117647058823529,0.5294117647058824,control
1102,56,10,35,56.05,mobile,0.17857142857142858,0.625,control
1103,344,40,71,549.05,mobile,0.11627906976744186,0.2063953488372093,control
1104,114,39,37,84.89,mobile,0.34210526315789475,0.32456140350877194,control
1106,266,43,107,113.07,mobile,0.16165413533834586,0.40225563909774437,control
1107,262,81,104,240.19,mobile,0.30916030534351147,0.3969465648854962,control
1109,81,31,33,54.76,desktop,0.38271604938271603,0.4074074074074074,control
1111,263,43,122,224.24,mobile,0.1634980988593156,0.46387832699619774,control
1112,66,9,16,312.27,mobile,0.13636363636363635,0.24242424242424243,control
1114,62,15,13,34.629999999999995,mobile,0.24193548387096775,0.20967741935483872,control
1115,64,9,16,32.18,mobile,0.140625,0.25,control
1116,80,32,33,36.33,desktop,0.4,0.4125,control
1117,68,12,20,51.23,mobile,0.17647058823529413,0.29411764705882354,control
1118,30,3,7,23.619999999999997,mobile,0.1,0.23333333333333334,control
1119,89,30,16,50.68,desktop,0.33707865168539325,0.1797752808988764,control
1124,178,23,27,116.19,mobile,0.12921348314606743,0.15168539325842698,control
1125,198,128,146,546.95,mobile,0.6464646464646465,0.7373737373737373,control
1126,81,14,40,85.25,desktop,0.1728395061728395,0.49382716049382713,control
1130,204,30,45,168.78,mobile,0.14705882352941177,0.22058823529411764,control
1131,283,71,56,331.38,mobile,0.2508833922261484,0.1978798586572438,control
1133,153,11,34,71.08,mobile,0.0718954248366013,0.2222222222222222,control
1134,460,49,79,318.06,mobile,0.10652173913043478,0.17173913043478262,control
1138,435,35,93,649.52,mobile,0.08045977011494253,0.21379310344827587,control
1139,236,19,68,206.52,mobile,0.08050847457627118,0.288135593220339,control
1140,299,80,184,441.35,mobile,0.26755852842809363,0.6153846153846154,control
1141,365,51,58,467.58,mobile,0.13972602739726028,0.1589041095890411,control
1142,84,12,40,78.2,mobile,0.14285714285714285,0.47619047619047616,control
1143,297,120,76,211.94,mobile,0.40404040404040403,0.2558922558922559,control
1147,146,47,61,95.76,mobile,0.3219178082191781,0.4178082191780822,control
1155,203,21,32,231.08,mobile,0.10344827586206896,0.15763546798029557,control
1158,369,73,47,494.97999999999996,mobile,0.1978319783197832,0.12737127371273713,control
1160,148,52,27,82.1,mobile,0.35135135135135137,0.18243243243243243,control
1163,132,45,65,117.66,mobile,0.3409090909090909,0.49242424242424243,control
1164,70,19,18,28.1,desktop,0.2714285714285714,0.2571428571428571,control
1166,103,14,20,124.28,mobile,0.13592233009708737,0.1941747572815534,control
1168,56,17,8,14.01,desktop,0.30357142857142855,0.14285714285714285,control
1170,15,7,4,11.57,mobile,0.4666666666666667,0.26666666666666666,control
1174,469,138,31,703.66,mobile,0.2942430703624733,0.06609808102345416,control
1176,207,72,81,185.48000000000002,mobile,0.34782608695652173,0.391304347826087,control
1177,61,20,34,166.23,desktop,0.32786885245901637,0.5573770491803278,control
1178,89,46,27,313.56,mobile,0.5168539325842697,0.30337078651685395,control
1179,160,14,55,99.63,mobile,0.0875,0.34375,control
1180,365,134,137,486.54999999999995,mobile,0.36712328767123287,0.37534246575342467,control
1181,359,21,94,219.05,mobile,0.0584958217270195,0.2618384401114206,control
1182,340,83,114,206.35,mobile,0.24411764705882352,0.3352941176470588,control
1183,278,32,111,297.4,mobile,0.11510791366906475,0.39928057553956836,control
1185,318,55,92,175.38,mobile,0.17295597484276728,0.2893081761006289,control
1186,184,57,75,182.29,mobile,0.30978260869565216,0.4076086956521739,control
1187,146,6,20,40.53,desktop,0.0410958904109589,0.136986301369863,control
1190,73,2,42,40.42,desktop,0.0273972602739726,0.5753424657534246,control
1191,231,40,53,183.92,mobile,0.17316017316017315,0.22943722943722944,control
1192,302,37,75,800.15,mobile,0.12251655629139073,0.24834437086092714,control
1193,158,10,54,121.64,mobile,0.06329113924050633,0.34177215189873417,control
1194,56,34,23,97.95,desktop,0.6071428571428571,0.4107142857142857,control
1195,49,18,25,63.69,mobile,0.3673469387755102,0.5102040816326531,control
1196,335,115,107,177.89,mobile,0.34328358208955223,0.3194029850746269,control
1197,230,38,62,118.98,mobile,0.16521739130434782,0.26956521739130435,control
1198,203,35,24,105.3,mobile,0.1724137931034483,0.11822660098522167,control
1199,25,14,9,95.61999999999999,desktop,0.56,0.36,control
1201,107,1,42,71.6,desktop,0.009345794392523364,0.3925233644859813,control
1204,54,7,10,296.88,mobile,0.12962962962962962,0.18518518518518517,control
1206,390,37,80,282.95,mobile,0.09487179487179487,0.20512820512820512,control
1208,121,34,49,75.8,mobile,0.2809917355371901,0.4049586776859504,control
1211,43,6,34,37.739999999999995,mobile,0.13953488372093023,0.7906976744186046,control
1217,227,58,53,117.42,mobile,0.2555066079295154,0.23348017621145375,control
1219,251,59,47,178.19,mobile,0.2350597609561753,0.18725099601593626,control
1222,348,42,60,227.92,mobile,0.1206896551724138,0.1724137931034483,control
1224,316,39,122,534.89,mobile,0.12341772151898735,0.3860759493670886,control
1225,236,69,56,545.29,mobile,0.2923728813559322,0.23728813559322035,control
1228,80,27,43,112.81,mobile,0.3375,0.5375,control
1229,117,37,45,116.2,mobile,0.3162393162393162,0.38461538461538464,control
1233,62,3,32,93.67999999999999,desktop,0.04838709677419355,0.5161290322580645,control
1234,222,70,92,381.25,mobile,0.3153153153153153,0.4144144144144144,control
1235,69,14,23,36.05,mobile,0.2028985507246377,0.3333333333333333,control
1236,22,6,5,11.96,mobile,0.2727272727272727,0.22727272727272727,control
1237,197,49,118,138.74,mobile,0.24873096446700507,0.5989847715736041,control
1243,216,82,55,138.79,mobile,0.37962962962962965,0.25462962962962965,control
1248,196,44,123,381.83000000000004,mobile,0.22448979591836735,0.6275510204081632,control
1250,222,98,31,200.14000000000001,mobile,0.44144144144144143,0.13963963963963963,control
1251,105,60,41,121.58,mobile,0.5714285714285714,0.3904761904761905,control
1254,293,48,130,208.66,mobile,0.16382252559726962,0.44368600682593856,control
1256,129,30,34,81.54,mobile,0.23255813953488372,0.26356589147286824,control
1257,105,10,11,70.96,mobile,0.09523809523809523,0.10476190476190476,control
1261,43,14,34,40.89,mobile,0.32558139534883723,0.7906976744186046,control
1262,336,58,60,439.93,mobile,0.17261904761904762,0.17857142857142858,control
1263,250,36,37,417.11,mobile,0.144,0.148,control
1264,82,18,11,46.0,desktop,0.21951219512195122,0.13414634146341464,control
1265,23,1,7,59.760000000000005,desktop,0.043478260869565216,0.30434782608695654,control
1266,194,62,103,406.99,mobile,0.31958762886597936,0.5309278350515464,control
1269,351,49,84,224.94,mobile,0.1396011396011396,0.23931623931623933,control
1270,374,49,149,256.02,mobile,0.13101604278074866,0.3983957219251337,control
1272,143,30,45,93.91,mobile,0.2097902097902098,0.3146853146853147,control
1275,57,44,12,83.16000000000001,desktop,0.7719298245614035,0.21052631578947367,control
1277,458,126,60,232.58,mobile,0.27510917030567683,0.13100436681222707,control
1278,112,25,49,58.1,desktop,0.22321428571428573,0.4375,control
1280,307,32,157,741.51,mobile,0.10423452768729642,0.511400651465798,control
1281,271,117,93,241.04,mobile,0.4317343173431734,0.34317343173431736,control
1286,19,3,4,10.25,desktop,0.15789473684210525,0.21052631578947367,control
1293,80,9,25,311.87,mobile,0.1125,0.3125,control
1294,233,84,88,187.13,mobile,0.3605150214592275,0.3776824034334764,control
1296,109,28,36,72.71000000000001,desktop,0.25688073394495414,0.3302752293577982,control
1298,67,21,41,34.39,mobile,0.31343283582089554,0.6119402985074627,control
1299,252,64,79,490.37,mobile,0.25396825396825395,0.3134920634920635,control
1301,127,22,107,110.97,mobile,0.1732283464566929,0.84251968503937,control
1302,54,17,2,27.45,desktop,0.3148148148148148,0.037037037037037035,control
1303,65,16,34,73.21000000000001,mobile,0.24615384615384617,0.5230769230769231,control
1307,230,67,108,531.97,mobile,0.29130434782608694,0.46956521739130436,control
1308,24,14,10,27.57,mobile,0.5833333333333334,0.4166666666666667,control
1309,351,27,40,314.37,mobile,0.07692307692307693,0.11396011396011396,control
1311,225,39,75,197.37,mobile,0.17333333333333334,0.3333333333333333,control
1312,90,10,16,66.22,mobile,0.1111111111111111,0.17777777777777778,control
1314,354,64,65,179.18,mobile,0.1807909604519774,0.18361581920903955,control
1317,293,53,40,161.65,mobile,0.18088737201365188,0.13651877133105803,control
1318,41,15,9,16.55,desktop,0.36585365853658536,0.21951219512195122,control
1322,301,55,106,655.99,mobile,0.18272425249169436,0.3521594684385382,control
1324,276,37,40,167.47,mobile,0.13405797101449277,0.14492753623188406,control
1325,184,42,87,301.81,mobile,0.22826086956521738,0.47282608695652173,control
1326,97,36,83,91.42,desktop,0.3711340206185567,0.8556701030927835,control
1327,38,25,21,38.75,mobile,0.6578947368421053,0.5526315789473685,control
1331,307,20,65,169.95,mobile,0.06514657980456026,0.21172638436482086,control
1332,274,36,86,241.76,mobile,0.13138686131386862,0.31386861313868614,control
1334,97,16,52,73.8,mobile,0.16494845360824742,0.5360824742268041,control
1336,35,14,51,55.589999999999996,desktop,0.4,1.457142857142857,control
1339,42,7,4,25.3,desktop,0.16666666666666666,0.09523809523809523,control
1340,183,32,54,341.66,mobile,0.17486338797814208,0.29508196721311475,control
1341,318,35,100,200.78,mobile,0.11006289308176101,0.31446540880503143,control
1343,118,64,28,91.91,mobile,0.5423728813559322,0.23728813559322035,control
1344,162,14,35,113.53,mobile,0.08641975308641975,0.21604938271604937,control
1349,136,26,15,140.95000000000002,desktop,0.19117647058823528,0.11029411764705882,control
1350,163,60,60,146.34,mobile,0.36809815950920244,0.36809815950920244,control
1351,178,49,27,106.45,mobile,0.2752808988764045,0.15168539325842698,control
1355,143,51,29,76.85,mobile,0.35664335664335667,0.20279720279720279,control
1358,52,19,20,49.79,mobile,0.36538461538461536,0.38461538461538464,control
1361,46,25,12,34.26,mobile,0.5434782608695652,0.2608695652173913,control
1362,306,39,48,156.3,mobile,0.12745098039215685,0.1568627450980392,control
1370,177,62,48,82.54,mobile,0.3502824858757062,0.2711864406779661,control
1371,79,8,26,21.14,desktop,0.10126582278481013,0.3291139240506329,control
1372,137,47,8,291.37,mobile,0.34306569343065696,0.058394160583941604,control
1373,266,18,184,329.31,mobile,0.06766917293233082,0.6917293233082706,control
1374,167,21,57,84.26,mobile,0.12574850299401197,0.3413173652694611,control
1377,357,47,104,794.3,mobile,0.13165266106442577,0.2913165266106443,control
1378,66,25,37,51.39,mobile,0.3787878787878788,0.5606060606060606,control
1381,260,23,64,184.07999999999998,mobile,0.08846153846153847,0.24615384615384617,control
1382,219,50,82,343.56,mobile,0.228310502283105,0.3744292237442922,control
1383,205,37,73,290.0,mobile,0.18048780487804877,0.35609756097560974,control
1385,333,85,129,224.95,mobile,0.2552552552552553,0.38738738738738737,control
1389,304,44,122,934.5600000000001,mobile,0.14473684210526316,0.40131578947368424,control
1391,14,2,3,8.04,desktop,0.14285714285714285,0.21428571428571427,control
1395,298,10,92,129.45,mobile,0.03355704697986577,0.3087248322147651,control
1396,199,89,118,176.25,mobile,0.4472361809045226,0.592964824120603,control
1398,166,15,51,100.98,mobile,0.09036144578313253,0.3072289156626506,control
1401,55,15,34,21.22,desktop,0.2727272727272727,0.6181818181818182,control
1402,74,25,28,121.66999999999999,desktop,0.33783783783783783,0.3783783783783784,control
1404,308,48,27,545.87,mobile,0.15584415584415584,0.08766233766233766,control
1407,158,70,63,149.55,mobile,0.4430379746835443,0.3987341772151899,control
1410,28,0,1,10.58,mobile,0.0,0.03571428571428571,control
1416,19,1,0,5.79,desktop,0.05263157894736842,0.0,control
1418,145,10,56,91.99,mobile,0.06896551724137931,0.38620689655172413,control
1420,249,27,91,258.91999999999996,mobile,0.10843373493975904,0.3654618473895582,control
1422,80,6,34,44.21,desktop,0.075,0.425,control
1425,194,45,50,228.5,mobile,0.23195876288659795,0.25773195876288657,control
1430,294,38,186,475.44,mobile,0.1292517006802721,0.6326530612244898,control
1431,258,53,144,377.75,mobile,0.2054263565891473,0.5581395348837209,control
1432,140,19,64,142.59,mobile,0.1357142857142857,0.45714285714285713,control
1433,147,39,37,97.33,mobile,0.2653061224489796,0.25170068027210885,control
1436,135,15,54,311.52,mobile,0.1111111111111111,0.4,control
1441,53,14,22,28.58,desktop,0.2641509433962264,0.41509433962264153,control
1445,68,36,13,26.37,desktop,0.5294117647058824,0.19117647058823528,control
1446,37,5,16,46.5,mobile,0.13513513513513514,0.43243243243243246,control
1448,339,100,163,182.05,mobile,0.2949852507374631,0.4808259587020649,control
1449,221,97,103,197.44,mobile,0.43891402714932126,0.4660633484162896,control
1450,39,10,27,46.83,mobile,0.2564102564102564,0.6923076923076923,control
1452,103,27,45,74.18,mobile,0.2621359223300971,0.4368932038834951,control
1454,45,4,17,117.58,desktop,0.08888888888888889,0.37777777777777777,control
1458,20,8,2,9.17,mobile,0.4,0.1,control
1459,21,1,6,11.05,mobile,0.047619047619047616,0.2857142857142857,control
1460,134,21,22,50.41,mobile,0.15671641791044777,0.16417910447761194,control
1461,345,108,104,465.55999999999995,mobile,0.3130434782608696,0.30144927536231886,control
1466,403,31,82,384.39000000000004,mobile,0.07692307692307693,0.20347394540942929,control
1467,154,39,40,111.15,mobile,0.2532467532467532,0.2597402597402597,control
1469,26,10,22,36.48,mobile,0.38461538461538464,0.8461538461538461,control
1474,39,11,6,20.91,mobile,0.28205128205128205,0.15384615384615385,control
1477,47,14,7,33.26,mobile,0.2978723404255319,0.14893617021276595,control
1478,98,19,31,215.08,mobile,0.19387755102040816,0.3163265306122449,control
1479,155,50,69,185.43,mobile,0.3225806451612903,0.44516129032258067,control
1482,342,49,73,467.78999999999996,mobile,0.14327485380116958,0.2134502923976608,control
1483,149,0,24,59.85,desktop,0.0,0.1610738255033557,control
1484,372,72,139,435.90000000000003,mobile,0.1935483870967742,0.3736559139784946,control
1486,81,7,42,58.760000000000005,mobile,0.08641975308641975,0.5185185185185185,control
1488,247,46,186,237.81,mobile,0.1862348178137652,0.7530364372469636,control
1490,361,141,124,181.47,mobile,0.39058171745152354,0.34349030470914127,control
1491,342,15,72,172.34,mobile,0.043859649122807015,0.21052631578947367,control
1492,260,54,67,473.49,mobile,0.2076923076923077,0.25769230769230766,control
1495,217,37,91,151.46,mobile,0.17050691244239632,0.41935483870967744,control
1497,76,11,39,104.46,mobile,0.14473684210526316,0.5131578947368421,control
1500,12,5,2,13.71,mobile,0.4166666666666667,0.16666666666666666,control
1501,18,1,5,10.73,mobile,0.05555555555555555,0.2777777777777778,control
1502,79,21,24,33.21,desktop,0.26582278481012656,0.3037974683544304,control
1505,248,42,51,440.55,mobile,0.1693548387096774,0.2056451612903226,control
1507,171,85,55,181.72,mobile,0.49707602339181284,0.3216374269005848,control
1508,146,56,61,381.47,mobile,0.3835616438356164,0.4178082191780822,control
1509,195,34,55,127.72,mobile,0.17435897435897435,0.28205128205128205,control
1512,36,8,9,23.479999999999997,mobile,0.2222222222222222,0.25,control
1513,19,3,11,7.6,desktop,0.15789473684210525,0.5789473684210527,control
1515,133,22,37,73.91,desktop,0.16541353383458646,0.2781954887218045,control
1516,107,6,13,51.629999999999995,mobile,0.056074766355140186,0.12149532710280374,control
1517,371,113,58,249.15,mobile,0.3045822102425876,0.15633423180592992,control
1521,46,4,14,178.62,mobile,0.08695652173913043,0.30434782608695654,control
1522,246,50,73,377.22,mobile,0.2032520325203252,0.2967479674796748,control
1523,135,5,60,49.05,desktop,0.037037037037037035,0.4444444444444444,control
1526,38,21,17,36.15,mobile,0.5526315789473685,0.4473684210526316,control
1527,164,64,76,198.36,mobile,0.3902439024390244,0.4634146341463415,control
1528,57,11,17,39.32,mobile,0.19298245614035087,0.2982456140350877,control
1536,103,17,34,65.37,desktop,0.1650485436893204,0.3300970873786408,control
